SalePrice,MSSubClass,LotFrontage,LotArea,LotConfig,Neighborhood,Condition1,Condition2,YearBuilt,YearRemodAdd,RoofStyle,MasVnrType,MasVnrArea,ExterQual,Foundation,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,GrLivArea,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,MoSold,YrSold,SaleCondition
160000,190,60,10800,Corner,OldTown,Norm,Norm,1900,1970,Gable,None,0,TA,CBlock,290,954,1766,648,2414,3,2,TA,10,Attchd,1970,Unf,2,520,5,2006,Normal
86000,180,21,1526,Inside,MeadowV,Norm,Norm,1970,2002,Gable,None,0,TA,CBlock,115,630,630,0,630,1,1,Gd,3,Attchd,1970,Unf,1,286,5,2009,Normal
115000,160,NA,2665,Inside,MeadowV,Norm,Norm,1976,1976,Gable,None,0,TA,PConc,264,264,616,688,1304,3,1,TA,4,BuiltIn,1976,Fin,1,336,6,2008,Normal
133000,50,79,9490,Inside,NAmes,Artery,Norm,1941,1950,Gable,None,0,TA,CBlock,238,806,958,620,1578,3,1,Fa,5,Attchd,1941,Unf,1,240,8,2006,Normal
172785,60,105,15578,Corner,Gilbert,Norm,Norm,2006,2006,Gable,None,0,Gd,PConc,728,728,728,728,1456,3,1,TA,8,Attchd,2006,RFn,2,429,5,2006,Partial
155000,20,70,7931,Inside,NAmes,Norm,Norm,1960,1960,Gable,None,0,TA,CBlock,363,1269,1269,0,1269,3,1,TA,6,Detchd,1964,Unf,1,308,6,2008,Normal
91300,30,50,5784,Inside,OldTown,Artery,Norm,1938,1996,Gable,None,0,TA,BrkTil,190,190,886,0,886,2,1,TA,4,Attchd,1938,Unf,1,273,12,2009,Normal
34900,30,60,7879,Inside,IDOTRR,Norm,Norm,1920,1950,Gable,None,0,TA,CBlock,225,720,720,0,720,2,1,TA,4,NA,NA,NA,0,0,11,2009,Abnorml
430000,20,NA,12692,Inside,NoRidge,Norm,Norm,1992,1993,Hip,None,0,Gd,PConc,1969,3200,3228,0,3228,4,1,Gd,10,Attchd,1992,RFn,2,546,5,2007,Normal
184000,50,60,9120,Inside,BrkSide,Norm,Norm,1925,1950,Gable,None,0,TA,PConc,697,1026,1133,687,1820,4,1,TA,8,Detchd,1925,Unf,1,240,6,2008,Normal
130000,20,65,7800,Inside,Sawyer,Norm,Norm,1967,2004,Hip,BrkFace,89,TA,PConc,414,864,899,0,899,3,1,Gd,5,Attchd,1967,Fin,1,288,6,2009,Normal
120000,20,70,7535,Inside,NAmes,Norm,Norm,1958,1985,Gable,None,0,TA,CBlock,522,912,912,0,912,2,1,TA,5,Attchd,1958,Fin,1,297,6,2007,Normal
113000,160,21,1890,Inside,BrDale,Norm,Norm,1973,1973,Gable,BrkFace,285,TA,CBlock,316,672,672,546,1218,3,1,TA,7,Detchd,1973,Unf,1,264,5,2007,Normal
226700,60,75,9803,Inside,Somerst,Norm,Norm,2005,2005,Gable,None,0,Gd,PConc,466,866,866,902,1768,3,1,Gd,7,Attchd,2005,RFn,2,603,2,2008,Normal
140000,20,70,9170,Corner,Edwards,Feedr,Norm,1965,1965,Hip,None,0,TA,CBlock,420,1214,1214,0,1214,2,1,TA,6,Detchd,1965,Unf,2,461,4,2007,Normal
289000,20,100,15602,Inside,Crawfor,Norm,Norm,1959,1997,Gable,None,0,TA,CBlock,254,1501,1801,0,1801,1,1,TA,6,Attchd,1959,Fin,2,484,3,2010,Normal
147000,160,24,2308,Inside,NPkVill,Norm,Norm,1974,1974,Gable,None,0,TA,CBlock,103,855,855,467,1322,3,1,TA,6,Attchd,1974,Unf,2,440,6,2009,Normal
124500,90,60,7596,Inside,OldTown,Artery,Norm,1952,1952,Hip,BrkFace,360,TA,CBlock,960,960,960,1000,1960,4,2,TA,10,Detchd,1952,Unf,2,400,7,2009,Normal
215000,60,80,9554,Inside,SawyerW,Norm,Norm,1993,1994,Gable,BrkFace,125,Gd,PConc,397,777,1065,846,1911,3,1,Gd,8,Attchd,1993,RFn,2,471,9,2006,Normal
208300,20,75,7862,Inside,Somerst,Norm,Norm,2009,2009,Gable,None,0,Gd,PConc,1191,1218,1218,0,1218,2,1,Gd,4,Attchd,2009,Fin,2,676,9,2009,Partial
161000,70,60,9600,Inside,OldTown,Norm,Norm,1928,2005,Gambrel,None,0,TA,BrkTil,548,689,689,689,1378,3,1,Gd,7,Detchd,1928,Unf,2,360,10,2008,Normal
124500,20,80,9600,Corner,NAmes,Norm,Norm,1959,1959,Gable,BrkFace,132,TA,CBlock,50,1041,1041,0,1041,3,1,TA,6,Attchd,1959,RFn,1,270,7,2009,Normal
164900,20,75,14559,Inside,NAmes,Norm,Norm,1951,2000,Hip,BrkCmn,70,Gd,CBlock,178,1008,1363,0,1363,2,1,TA,6,CarPort,1951,Unf,1,288,6,2009,Normal
202665,120,40,6792,Inside,NridgHt,Norm,Norm,2005,2006,Gable,Stone,94,Gd,PConc,1368,1368,1368,0,1368,2,1,Gd,6,Attchd,2005,RFn,2,474,3,2006,Partial
129900,20,70,9100,Corner,NAmes,Feedr,Norm,1958,1958,Gable,None,0,TA,CBlock,169,864,864,0,864,3,1,TA,5,Detchd,1964,Unf,2,624,7,2006,Normal
134000,20,71,9187,Corner,Mitchel,Norm,Norm,1983,1983,Gable,None,0,TA,PConc,748,1084,1080,0,1080,3,1,TA,5,Attchd,1983,Unf,2,484,6,2007,Normal
96500,45,55,10594,Inside,Crawfor,Norm,Norm,1926,1950,Gable,None,0,TA,BrkTil,768,768,789,0,789,2,1,TA,5,Detchd,1926,Unf,1,200,6,2007,Normal
402861,20,94,12220,Inside,NridgHt,Norm,Norm,2009,2009,Hip,BrkFace,305,Ex,CBlock,570,2006,2020,0,2020,3,1,Ex,9,Attchd,2009,Fin,3,900,9,2009,Partial
158000,80,NA,10448,Corner,NWAmes,Norm,Norm,1972,1972,Gable,BrkFace,333,TA,CBlock,689,689,1378,741,2119,3,1,TA,7,Attchd,1972,RFn,2,583,8,2009,Abnorml
265000,60,79,10208,Inside,NoRidge,Norm,Norm,1996,1997,Gable,BrkFace,921,Gd,PConc,1264,1264,1277,1067,2344,3,1,Gd,7,Attchd,1996,RFn,3,889,7,2009,Normal
211000,60,NA,9531,CulDSac,CollgCr,Norm,Norm,1998,1998,Gable,None,0,TA,PConc,88,794,882,914,1796,3,1,TA,7,Attchd,1998,RFn,2,546,5,2007,Normal
234000,70,53,10918,Inside,Crawfor,Norm,Norm,1926,2004,Gambrel,None,0,Gd,BrkTil,1276,1276,1276,804,2080,3,1,Gd,9,Detchd,1926,Unf,1,282,6,2009,Normal
106250,190,60,10800,Inside,OldTown,Norm,Norm,1900,2000,Gable,None,0,TA,BrkTil,0,0,694,600,1294,3,2,TA,7,NA,NA,NA,0,0,8,2008,Normal
150000,20,90,11988,Corner,NAmes,Feedr,Norm,1957,1957,Gable,None,0,TA,CBlock,467,1244,1244,0,1244,3,1,TA,6,Attchd,1957,Unf,1,336,5,2007,Normal
159000,50,50,5000,Corner,BrkSide,Feedr,Norm,1947,1950,Gable,None,0,TA,CBlock,605,1004,1004,660,1664,3,1,TA,7,Detchd,1950,Unf,2,420,10,2006,Normal
184750,60,130,40094,Inside,Edwards,PosN,PosN,2007,2008,Hip,Stone,762,Ex,PConc,878,3138,3138,1538,4676,3,1,Ex,11,BuiltIn,2007,Fin,3,884,10,2007,Partial
315750,60,95,11787,Inside,NoRidge,Norm,Norm,1996,1997,Gable,BrkFace,594,Gd,PConc,660,1379,1383,1015,2398,3,1,Gd,8,Attchd,1996,Fin,3,834,8,2007,Normal
176000,20,62,7500,Inside,Somerst,Norm,Norm,2005,2005,Gable,None,0,Gd,PConc,1257,1257,1266,0,1266,3,1,Gd,6,Attchd,2005,Unf,2,453,4,2006,Normal
132000,20,70,13300,Inside,NAmes,Norm,Norm,1956,2000,Hip,None,0,TA,CBlock,551,928,928,0,928,2,1,TA,4,Attchd,1956,Unf,1,252,6,2007,Normal
446261,60,67,14948,Inside,NridgHt,Norm,Norm,2008,2008,Hip,Stone,268,Ex,PConc,122,1452,1476,1237,2713,3,1,Ex,11,Attchd,2008,Fin,3,858,11,2008,Partial
86000,30,58,9098,Inside,Edwards,Norm,Norm,1920,2002,Gable,None,0,TA,BrkTil,180,528,605,0,605,2,1,TA,5,NA,NA,NA,0,0,7,2007,Normal
200624,20,NA,32668,CulDSac,Crawfor,Norm,Norm,1957,1975,Hip,NA,NA,Gd,PConc,816,2035,2515,0,2515,4,2,TA,9,Attchd,1975,RFn,2,484,3,2007,Alloca
175000,80,85,10200,Inside,Timber,Norm,Norm,1988,1989,Gable,BrkFace,219,Gd,CBlock,678,1461,1509,0,1509,3,1,Gd,5,Attchd,1988,RFn,2,600,8,2008,Abnorml
128000,70,60,6155,FR3,BrkSide,RRNn,Feedr,1920,1999,Gable,None,0,TA,BrkTil,611,611,751,611,1362,3,1,TA,6,Detchd,1920,Fin,2,502,6,2008,Normal
107500,20,60,7200,Inside,NAmes,Norm,Norm,1955,2007,Gable,None,0,TA,Slab,0,0,827,0,827,2,1,TA,5,Detchd,1967,Unf,1,392,4,2010,Normal
39300,20,50,5000,Inside,BrkSide,Norm,Norm,1946,1950,Gable,None,0,Fa,Slab,0,0,334,0,334,1,1,Fa,2,NA,NA,NA,0,0,1,2007,Normal
178000,60,74,9056,Inside,Gilbert,Norm,Norm,2004,2004,Gable,None,0,Gd,PConc,707,707,707,707,1414,3,1,Gd,6,Attchd,2004,Fin,2,403,10,2006,Normal
107500,190,70,7000,Inside,Edwards,Norm,Norm,1910,1991,Gable,None,0,TA,CBlock,148,1117,820,527,1347,3,1,TA,5,NA,NA,NA,0,0,1,2008,Normal
188000,60,57,8924,CulDSac,CollgCr,Norm,Norm,1998,1999,Gable,None,0,TA,PConc,880,880,880,844,1724,3,1,Gd,8,Attchd,1998,Fin,2,527,7,2008,Normal
111250,20,NA,12735,FR2,NAmes,Norm,Norm,1972,1972,Hip,None,0,TA,CBlock,264,864,864,0,864,3,1,TA,5,Detchd,1980,Unf,2,576,4,2008,Normal
158000,20,NA,11553,Inside,Sawyer,Norm,Norm,1968,1968,Hip,BrkFace,188,TA,CBlock,378,1051,1159,0,1159,3,1,TA,7,Attchd,1968,Unf,1,336,7,2006,Normal
272000,20,NA,11423,Inside,CollgCr,Norm,Norm,2001,2002,Gable,BrkFace,479,Gd,PConc,223,1581,1601,0,1601,3,1,Gd,6,Attchd,2001,RFn,2,670,5,2010,Normal
315000,20,85,14601,Inside,Timber,Norm,Norm,2006,2006,Hip,BrkFace,584,Ex,PConc,578,1838,1838,0,1838,2,1,Ex,8,Attchd,2006,Fin,3,765,3,2009,Normal
248000,60,NA,11000,FR2,NoRidge,Norm,Norm,2000,2000,Gable,BrkFace,72,Gd,PConc,969,969,997,1288,2285,4,1,Gd,8,BuiltIn,2000,Fin,3,648,6,2007,Normal
213250,20,78,10140,Inside,NWAmes,RRAn,Norm,1998,1999,Hip,None,0,Gd,PConc,379,1650,1680,0,1680,3,1,Gd,7,Attchd,1998,Fin,2,583,6,2009,Normal
133000,120,34,4058,Inside,NAmes,Norm,Norm,1998,1998,Gable,BrkFace,182,TA,PConc,0,723,767,0,767,1,1,TA,4,Attchd,1998,Fin,1,367,6,2007,Normal
179665,60,58,17104,Inside,Gilbert,Norm,Norm,2006,2006,Gable,None,0,Gd,PConc,100,654,664,832,1496,3,1,Gd,7,Attchd,2006,RFn,2,426,9,2006,Partial
229000,50,NA,13837,Corner,NWAmes,Norm,Norm,1988,1988,Gable,BrkFace,178,Gd,PConc,0,1204,1377,806,2183,4,1,Gd,9,Attchd,1988,Unf,3,786,2,2006,Normal
210000,50,70,8737,Inside,BrkSide,Norm,Norm,1923,1950,Gable,None,0,TA,BrkTil,765,1065,915,720,1635,3,1,TA,6,Detchd,1950,Unf,2,440,5,2007,Normal
129500,85,54,7244,Inside,Mitchel,Norm,Norm,1970,1970,Gable,None,0,TA,CBlock,149,768,768,0,768,2,1,TA,5,Detchd,1987,Unf,2,624,4,2007,Normal
125000,20,49,8235,Inside,OldTown,Feedr,RRNn,1955,1995,Gable,None,0,TA,CBlock,0,825,825,0,825,2,1,TA,4,Detchd,1963,RFn,2,720,6,2008,Normal
263000,60,75,9375,Inside,Somerst,Norm,Norm,2003,2004,Gable,None,0,Gd,PConc,912,912,912,1182,2094,4,1,Gd,8,BuiltIn,2003,Fin,2,615,11,2009,Normal
140000,120,53,4043,Inside,NPkVill,Norm,Norm,1977,1977,Gable,None,0,TA,CBlock,510,1069,1069,0,1069,2,1,TA,4,Attchd,1977,RFn,2,440,10,2008,Abnorml
112500,20,50,6000,Inside,OldTown,Norm,Norm,1957,1957,Hip,None,0,TA,CBlock,620,928,928,0,928,3,1,TA,5,Attchd,1957,Fin,1,288,6,2008,Normal
255500,20,87,11146,Inside,NridgHt,Norm,Norm,2006,2006,Gable,Stone,250,Gd,PConc,1709,1709,1717,0,1717,3,1,Gd,7,Attchd,2006,RFn,3,908,7,2009,Normal
108000,20,67,8777,Inside,Edwards,Feedr,Norm,1949,2003,Gable,None,0,TA,CBlock,0,0,1126,0,1126,2,1,Gd,5,Detchd,2002,Fin,2,520,5,2009,Normal
284000,60,85,10625,Inside,NridgHt,Norm,Norm,2003,2004,Gable,BrkFace,292,Gd,PConc,132,998,1006,1040,2046,3,1,Gd,8,BuiltIn,2003,RFn,3,871,8,2008,Normal
113000,45,58,6380,Inside,BrkSide,Norm,Norm,1922,1950,Gable,None,0,TA,BrkTil,993,993,1048,0,1048,2,1,TA,5,Detchd,1922,Unf,1,280,8,2006,Normal
141000,20,69,14850,Inside,NAmes,Norm,Norm,1957,1957,Gable,None,0,TA,CBlock,197,1092,1092,0,1092,2,1,TA,6,Attchd,1957,Fin,1,299,5,2006,Normal
108000,50,60,11040,Inside,IDOTRR,Norm,Norm,1920,1950,Gable,None,0,TA,CBlock,0,637,897,439,1336,3,1,TA,7,CarPort,1994,Unf,1,570,9,2006,Normal
175000,60,57,21872,FR2,Gilbert,Norm,Norm,1996,1997,Gable,None,0,TA,PConc,125,729,729,717,1446,3,1,TA,6,Attchd,1996,Unf,2,406,8,2008,Normal
234000,120,NA,3196,Inside,Blmngtn,Norm,Norm,2003,2004,Gable,BrkFace,18,Gd,PConc,1374,1374,1557,0,1557,2,1,Gd,7,Attchd,2003,Fin,2,420,10,2006,Normal
121500,20,NA,11341,Inside,Sawyer,Norm,Norm,1957,1996,Hip,BrkFace,180,TA,CBlock,90,1392,1392,0,1392,3,1,TA,5,Detchd,1957,Unf,2,528,5,2010,Normal
170000,20,77,10010,Inside,Mitchel,Norm,Norm,1974,1975,Gable,None,0,TA,CBlock,195,1389,1389,0,1389,2,1,TA,6,Attchd,1975,RFn,2,418,4,2006,Normal
108000,30,63,13907,Inside,Edwards,Norm,Norm,1940,1969,Gable,None,0,TA,CBlock,706,996,996,0,996,3,1,TA,6,NA,NA,NA,0,0,7,2008,Normal
185000,50,66,21780,Inside,Edwards,Norm,Norm,1918,1950,Gable,None,0,TA,BrkTil,1163,1163,1163,511,1674,4,1,TA,8,Detchd,1955,Fin,2,396,7,2008,Normal
268000,60,NA,13346,CulDSac,NoRidge,Norm,Norm,1992,2000,Gable,None,0,Gd,PConc,367,1095,1166,1129,2295,4,1,Gd,9,Attchd,1992,RFn,2,590,7,2006,Normal
128000,70,66,6858,Corner,SWISU,Norm,Norm,1915,1950,Gable,None,0,TA,PConc,806,806,841,806,1647,4,1,Fa,6,Detchd,1920,Unf,1,216,5,2010,Normal
325000,60,77,11198,Inside,StoneBr,Norm,Norm,2005,2007,Hip,BrkFace,245,Gd,PConc,1122,1122,1134,1370,2504,4,1,Ex,11,BuiltIn,2005,Fin,3,656,6,2008,Normal
214000,20,70,10171,Inside,NridgHt,Norm,Norm,2004,2004,Gable,BrkFace,168,Gd,PConc,1515,1517,1535,0,1535,3,1,Gd,7,Attchd,2004,RFn,2,532,3,2010,Normal
316600,50,79,12327,Inside,SawyerW,Norm,Norm,1983,2009,Gable,None,0,Gd,CBlock,55,1496,1496,636,2132,1,1,Gd,5,BuiltIn,1983,Fin,2,612,9,2009,Normal
135960,90,NA,7032,Corner,NAmes,Norm,Norm,1979,1979,Gable,None,0,TA,CBlock,0,943,943,0,943,2,1,TA,4,Detchd,1979,Unf,2,600,12,2006,Normal
142600,90,74,13101,Inside,NAmes,Norm,Norm,1965,1965,Gable,BrkFace,108,TA,CBlock,1497,1728,1728,0,1728,6,2,TA,10,Detchd,1987,Unf,2,576,11,2008,Normal
120000,20,60,7332,Inside,NAmes,Norm,Norm,1959,1959,Gable,BrkFace,207,TA,CBlock,450,864,864,0,864,2,1,Gd,4,Attchd,1959,Unf,1,288,10,2006,Abnorml
224500,60,83,13159,Corner,Timber,Norm,Norm,2009,2009,Gable,None,0,TA,PConc,846,846,846,846,1692,3,1,Gd,6,Attchd,2009,RFn,2,650,7,2009,Partial
170000,80,76,9967,Inside,Gilbert,Norm,Norm,2000,2000,Gable,None,0,TA,PConc,384,384,774,656,1430,3,1,TA,8,BuiltIn,2000,RFn,2,400,12,2007,Normal
139000,80,70,10500,FR2,NAmes,Norm,Norm,1971,2005,Gambrel,BrkFace,82,TA,CBlock,23,372,576,533,1109,3,1,TA,5,BuiltIn,1971,Unf,1,288,12,2007,Normal
118500,50,80,8480,Inside,NAmes,Norm,Norm,1947,1950,Gable,None,0,TA,CBlock,390,832,832,384,1216,2,1,TA,6,Detchd,1947,Unf,1,336,10,2008,Abnorml
145000,50,52,6292,Inside,SWISU,Norm,Norm,1928,1950,Gable,None,0,TA,BrkTil,861,861,877,600,1477,3,1,TA,6,Detchd,1928,Unf,1,216,8,2009,Normal
164500,80,96,11777,Inside,Sawyer,Norm,Norm,1966,1966,Gable,BrkFace,97,TA,CBlock,285,1164,1320,0,1320,3,1,TA,6,Attchd,1966,RFn,2,564,5,2006,Abnorml
146000,160,34,3604,Corner,Somerst,Norm,Norm,2007,2007,Gable,None,0,Gd,PConc,689,689,703,689,1392,2,1,Gd,5,Detchd,2007,Unf,2,540,2,2008,Abnorml
131500,50,81,12150,Inside,OldTown,Norm,Norm,1954,1954,Gable,BrkFace,335,TA,BrkTil,1050,1050,1050,745,1795,4,1,TA,7,Attchd,1954,Unf,1,352,11,2008,Normal
181900,20,NA,14585,CulDSac,NAmes,Norm,Norm,1960,1987,Gable,BrkFace,85,TA,CBlock,331,1144,1429,0,1429,3,1,Gd,7,Attchd,1960,Unf,2,572,6,2007,Normal
253293,20,98,12704,Inside,NridgHt,Norm,Norm,2008,2009,Hip,BrkFace,306,Ex,PConc,2042,2042,2042,0,2042,3,1,Ex,8,Attchd,2009,RFn,3,1390,8,2009,Partial
118500,90,81,11841,Inside,Edwards,Norm,Norm,1990,1990,Gable,BrkFace,104,TA,CBlock,0,816,816,0,816,3,1,TA,5,NA,NA,NA,0,0,5,2007,Normal
325000,75,75,13500,Inside,OldTown,Artery,PosA,1893,2000,Gable,None,0,Ex,BrkTil,1237,1237,1521,1254,2775,3,1,Gd,9,Detchd,1988,Unf,2,880,7,2008,Normal
133000,50,51,6120,Inside,BrkSide,Norm,Norm,1935,1995,Gable,None,0,TA,BrkTil,884,884,989,584,1573,3,1,Gd,6,Detchd,1935,Unf,1,240,7,2009,Normal
369900,20,88,11443,Inside,Timber,Norm,Norm,2005,2006,Hip,BrkFace,208,Gd,PConc,408,1868,2028,0,2028,2,1,Gd,7,Attchd,2005,RFn,3,880,3,2006,Partial
130000,30,55,10267,Inside,BrkSide,RRAn,Norm,1918,2000,Gable,None,0,TA,BrkTil,0,816,838,0,838,2,1,Fa,5,Detchd,1961,Fin,1,275,5,2008,Normal
137000,85,74,8740,Inside,Sawyer,Norm,Norm,1982,1982,Hip,None,0,TA,CBlock,168,840,860,0,860,2,1,TA,4,Detchd,1996,Unf,2,528,7,2009,Normal
143000,20,65,25095,Inside,ClearCr,Norm,Norm,1968,2003,Flat,None,0,TA,CBlock,113,1437,1473,0,1473,1,1,Ex,5,Attchd,1968,Unf,1,452,6,2009,Partial
79500,40,50,9100,Inside,BrkSide,RRAn,Feedr,1930,1960,Gable,None,0,TA,BrkTil,742,742,779,0,935,2,1,TA,4,Detchd,1988,Unf,1,308,8,2008,Normal
185900,60,64,8320,Inside,CollgCr,Norm,Norm,2004,2004,Gable,None,0,Gd,PConc,280,770,770,812,1582,3,1,Gd,6,Attchd,2004,RFn,2,520,9,2008,Normal
451950,60,97,13478,Corner,NridgHt,Norm,Norm,2008,2008,Gable,Stone,420,Ex,PConc,384,1722,1728,568,2296,3,1,Ex,10,BuiltIn,2008,RFn,3,842,6,2009,Normal
138000,20,60,6600,Inside,Mitchel,Norm,Norm,1982,2003,Gable,None,0,TA,PConc,0,816,816,0,816,2,1,TA,4,Detchd,1985,Fin,2,816,6,2008,Normal
140000,120,NA,4435,Inside,CollgCr,Norm,Norm,2003,2003,Gable,BrkFace,170,Gd,PConc,163,848,848,0,848,1,1,Gd,4,Attchd,2003,Fin,2,420,5,2009,Normal
110000,20,88,7990,Inside,CollgCr,Norm,Norm,1975,1975,Hip,None,0,TA,CBlock,924,924,924,0,924,3,1,TA,5,Detchd,1981,Unf,1,280,4,2008,Normal
319000,20,69,11302,Inside,StoneBr,Norm,Norm,2005,2006,Gable,BrkFace,238,Gd,PConc,392,1814,1826,0,1826,3,1,Gd,7,Attchd,2005,Fin,3,758,8,2006,Partial
114504,70,60,3600,Inside,OldTown,Norm,Norm,1910,1993,Gable,None,0,TA,CBlock,684,684,684,684,1368,3,1,TA,7,Detchd,1930,Unf,1,216,10,2006,Normal
194201,120,53,3922,Inside,Blmngtn,Norm,Norm,2006,2007,Gable,BrkFace,72,Gd,PConc,1258,1258,1402,0,1402,2,1,Gd,7,Attchd,2006,Fin,3,648,2,2007,Partial
217500,20,80,12984,Inside,Crawfor,Norm,Norm,1977,1977,Gable,BrkFace,459,TA,CBlock,0,1430,1647,0,1647,3,1,Gd,7,Attchd,1977,Fin,2,621,3,2006,Normal
151000,160,24,1950,Inside,Blueste,Norm,Norm,1980,1980,Gable,None,0,TA,CBlock,23,716,716,840,1556,3,1,TA,6,Attchd,1980,Fin,2,452,7,2008,Normal
275000,60,74,10927,Inside,NridgHt,Norm,Norm,2005,2005,Gable,BrkFace,280,Gd,PConc,512,1058,1058,846,1904,3,1,Ex,8,BuiltIn,2003,Fin,2,736,6,2006,Normal
141000,50,50,9000,Inside,IDOTRR,Norm,Norm,1937,1950,Gable,None,0,TA,PConc,780,780,780,595,1375,3,1,Gd,6,Detchd,1979,Unf,1,544,12,2007,Normal
220000,60,80,10041,Inside,SawyerW,Norm,Norm,1992,1992,Gable,None,0,Gd,PConc,119,908,927,988,1915,3,1,Gd,8,Attchd,1992,Fin,2,506,2,2006,Abnorml
151000,160,30,3182,Inside,Somerst,Norm,Norm,2004,2005,Gable,None,0,Gd,PConc,600,600,600,600,1200,2,1,Gd,4,Detchd,2004,RFn,2,480,6,2010,Normal
221000,20,88,12803,Inside,CollgCr,Norm,Norm,2002,2002,Gable,BrkFace,99,Gd,PConc,572,1494,1494,0,1494,3,1,Gd,6,Attchd,2002,RFn,2,530,9,2008,Normal
205000,60,85,13600,Inside,NAmes,Norm,Norm,1965,1990,Gable,BrkFace,176,TA,CBlock,314,768,1186,800,1986,3,1,TA,7,Attchd,1965,Unf,2,486,10,2009,Normal
152000,20,82,12464,Corner,CollgCr,Norm,Norm,1996,1996,Gable,None,0,TA,PConc,308,1040,1040,0,1040,3,1,Gd,6,Detchd,2000,Unf,2,576,11,2009,Normal
225000,20,78,7800,Inside,Edwards,Norm,Norm,1948,2002,Gable,None,0,TA,CBlock,293,896,1112,896,2008,3,1,Ex,8,Attchd,1948,Unf,1,230,8,2006,Normal
359100,70,78,12168,Inside,Crawfor,Norm,Norm,1934,1998,Gable,None,0,TA,PConc,537,965,1940,1254,3194,4,1,TA,10,Basment,1934,Unf,2,380,9,2007,Alloca
118500,20,61,7943,Inside,Sawyer,Feedr,Norm,1961,1961,Gable,BrkCmn,192,TA,CBlock,126,1029,1029,0,1029,3,1,TA,5,Attchd,1961,Unf,1,261,4,2007,Normal
313000,60,NA,11050,Inside,CollgCr,PosN,Norm,2000,2000,Hip,BrkFace,204,Gd,PConc,536,1440,1476,677,2153,3,1,Ex,8,Attchd,2000,Fin,3,736,5,2009,Normal
148000,80,NA,10395,FR2,NWAmes,Norm,Norm,1978,1978,Gable,BrkFace,233,TA,CBlock,427,1032,1032,0,1032,3,1,TA,6,Attchd,1978,Unf,2,564,7,2007,Normal
261500,60,NA,11885,Inside,CollgCr,Norm,Norm,2001,2001,Gable,BrkFace,108,Gd,PConc,309,1299,1299,573,1872,3,1,Ex,7,BuiltIn,2001,RFn,2,531,11,2009,Normal
147000,20,70,8402,Inside,Mitchel,Feedr,Norm,2007,2007,Gable,None,0,TA,PConc,914,1120,1120,0,1120,3,1,TA,6,NA,NA,NA,0,0,12,2007,Partial
75500,180,21,1491,Inside,MeadowV,Norm,Norm,1972,1972,Gable,None,0,TA,CBlock,0,630,630,0,630,1,1,TA,3,NA,NA,NA,0,0,5,2010,Normal
137500,85,80,8800,Inside,NAmes,Feedr,Norm,1963,1963,Gable,BrkFace,156,TA,PConc,173,936,1054,0,1054,3,1,Gd,6,Attchd,1963,RFn,2,480,5,2010,Abnorml
183200,60,NA,7861,Inside,Gilbert,Norm,Norm,2002,2003,Gable,None,0,Gd,PConc,326,783,807,702,1509,3,1,Gd,7,Attchd,2002,Fin,2,393,6,2006,Normal
105500,45,59,7227,Corner,NAmes,Artery,Norm,1954,1954,Gable,None,0,TA,CBlock,832,832,832,0,832,2,1,Gd,4,Detchd,1962,Unf,2,528,6,2008,Normal
314813,20,90,11694,Inside,NridgHt,Norm,Norm,2007,2007,Hip,BrkFace,452,Ex,PConc,1774,1822,1828,0,1828,3,1,Gd,9,Attchd,2007,Unf,3,774,7,2007,Partial
305000,60,85,12244,Inside,Timber,Norm,Norm,2003,2003,Hip,Stone,226,Gd,PConc,611,1482,1482,780,2262,4,1,Gd,10,Attchd,2003,Fin,3,749,8,2008,Normal
67000,30,45,8248,Inside,Edwards,Norm,Norm,1914,1950,Gable,None,0,TA,BrkTil,823,864,864,0,864,2,1,TA,5,NA,NA,NA,0,0,9,2008,Normal
240000,60,90,10800,Inside,NWAmes,Norm,Norm,1974,1997,Gable,None,0,TA,CBlock,384,1522,1548,1066,2614,4,1,TA,9,Attchd,1974,RFn,2,624,6,2008,Normal
135000,20,71,7064,Inside,Sawyer,Norm,Norm,1977,1977,Gable,BrkFace,153,TA,CBlock,420,980,980,0,980,3,1,TA,6,Detchd,1986,Unf,2,484,7,2009,Normal
168500,160,NA,2117,Inside,Somerst,Norm,Norm,2000,2000,Gable,BrkFace,513,Gd,PConc,336,756,756,756,1512,2,1,Gd,4,Detchd,2000,Unf,2,440,6,2007,Normal
165150,60,80,10400,Inside,NWAmes,Norm,Norm,1972,1972,Gable,None,288,TA,CBlock,485,732,1012,778,1790,4,1,TA,8,Attchd,1972,RFn,2,484,11,2006,Normal
160000,20,87,10000,Corner,NAmes,Norm,Norm,1962,1962,Hip,BrkFace,261,TA,CBlock,1116,1116,1116,0,1116,3,1,TA,5,Attchd,1962,Unf,2,440,2,2010,Normal
139900,20,NA,12342,Inside,NAmes,Norm,Norm,1960,1978,Hip,None,0,TA,CBlock,978,978,1422,0,1422,3,1,TA,6,Attchd,1960,RFn,1,286,8,2007,Normal
153000,80,80,9600,Inside,NAmes,Norm,Norm,1955,1972,Gable,BrkFace,164,TA,CBlock,350,1156,1520,0,1520,3,1,TA,7,Basment,1955,RFn,1,364,3,2010,Normal
